tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,_source,_source_file,_source_year,_retrieved_at,_original_row_number,_match_key,_dedup_status,_year_conflict,_stat_integrity_conflicts,_winner_name_normalized,_loser_name_normalized,_tourney_name_normalized,_round_normalized,_surface_normalized
2017-7393,Canberra,Hard,32,C,,20170114,8,SC56,8,,Dudi Sela,R,175,ISR,31.781,87,651,MJ69,,,Luca Margaroli,R,183,SUI,24.914,797,23,6-1 6-1,3,R32,49,3,1,43,29,22,9,7,1,1,3,0,49,34,16,4,7,2,7,TennisMyLife,2017_challenger.csv,2017,2026-08-23T06:37:21.010456+00:00,133,5222b393072080a892e7f84fc7249dd3,NEW_MATCH,0,,dudi sela,luca margaroli,canberra,r32,hard
2017-7393,Canberra,Hard,32,C,,20170114,9,F444,,,Alejandro Falla,L,185,COL,33.169,304,160,KA22,,,Dayne Kelly,R,,AUS,26.48,417,100,7-6(6) 6-2,3,R32,96,8,3,77,48,31,16,10,4,6,7,8,77,42,30,11,10,2,6,TennisMyLife,2017_challenger.csv,2017,2026-08-23T06:37:21.010456+00:00,134,d0386a64e1034b5eac49bd3c50598bd7,NEW_MATCH,0,,alejandro falla,dayne kelly,canberra,r32,hard
2017-7393,Canberra,Hard,32,C,,20170114,10,G940,,,Sam Groth,R,193,AUS,29.24,171,340,PA97,,,Vijay Sundar Prashanth,R,178,IND,30.218,563,58,6-7(1) 7-6(8) 6-3,3,R32,159,20,7,112,67,54,27,17,3,3,8,7,115,66,51,31,16,5,6,TennisMyLife,2017_challenger.csv,2017,2026-08-23T06:37:21.010456+00:00,135,c32864d310aacd19efe2fd4744eda3c4,NEW_MATCH,0,,sam groth,vijay sundar prashanth,canberra,r32,hard
2017-7393,Canberra,Hard,32,C,,20170114,11,HB64,,,Quentin Halys,R,191,FRA,20.219,154,389,A829,,,Radu Albot,R,175,MDA,27.176,98,614,6-1 6-4,3,R32,69,5,2,53,29,24,15,9,1,1,0,0,53,35,20,10,8,3,6,TennisMyLife,2017_challenger.csv,2017,2026-08-23T06:37:21.010456+00:00,136,2b78c49109f7c431fc74ed51c62daee8,NEW_MATCH,0,,quentin halys,radu albot,canberra,r32,hard
2017-7393,Canberra,Hard,32,C,,20170114,12,HB29,,,Andrew Harris,R,183,AUS,22.858,1123,8,FA50,,,Thomas Fancutt,R,188,AUS,21.886,671,40,7-6(3) 6-4,3,R32,94,7,3,74,49,35,13,11,5,7,15,7,82,44,33,18,11,5,8,TennisMyLife,2017_challenger.csv,2017,2026-08-23T06:37:21.010456+00:00,137,3c6777ba30a71057eb83925bbc3f603d,NEW_MATCH,0,,andrew harris,thomas fancutt,canberra,r32,hard
2017-7393,Canberra,Hard,32,C,,20170114,13,MJ71,,,Mats Moraing,L,198,GER,24.569,456,87,ME56,,,Andres Molteni,R,180,ARG,28.835,716,32,6-4 6-0,3,R32,58,6,1,49,30,25,12,8,2,2,1,5,52,26,18,9,8,4,8,TennisMyLife,2017_challenger.csv,2017,2026-08-23T06:37:21.010456+00:00,138,f9ff3c17ac8469ad1fc14cd443fb856a,NEW_MATCH,0,,mats moraing,andres molteni,canberra,r32,hard
2017-7393,Canberra,Hard,32,C,,20170114,14,PB37,,,Hans Podlipnik-Castillo,R,183,CHI,29.016,476,82,PG03,,,Calum Puttergill,R,183,AUS,23.231,1207,6,6-3 6-3,3,R32,86,2,2,54,28,21,15,9,2,3,1,8,80,46,26,14,9,9,13,TennisMyLife,2017_challenger.csv,2017,2026-08-23T06:37:21.010456+00:00,139,fc40430106c9e2d8fd8fe2c2ba034765,NEW_MATCH,0,,hans podlipnik castillo,calum puttergill,canberra,r32,hard
2017-7393,Canberra,Hard,32,C,,20170114,15,SU55,,,Denis Shapovalov,L,185,CAN,17.752,247,209,W609,,,Yusuke Watanuki,R,168,JPN,26.656,792,23,6-7(7) 6-4 6-4,3,R32,124,16,6,119,71,50,28,16,6,7,2,2,104,71,49,19,16,3,6,TennisMyLife,2017_challenger.csv,2017,2026-08-23T06:37:21.010456+00:00,140,751919947144f4fb11a0832558edf9bd,NEW_MATCH,0,,denis shapovalov,yusuke watanuki,canberra,r32,hard
2017-7393,Canberra,Hard,32,C,,20170114,16,V832,,,Aleksandar Vukic,R,188,AUS,20.775,762,26,FC03,,,James Frawley,R,183,AUS,22.798,1935,1,6-7(4) 6-2 6-2,3,R32,109,8,6,81,45,36,18,14,0,2,5,5,93,43,25,28,14,8,14,TennisMyLife,2017_challenger.csv,2017,2026-08-23T06:37:21.010456+00:00,141,7a6bc5ce3af93e8527c9d3758e1a283f,NEW_MATCH,0,,aleksandar vukic,james frawley,canberra,r32,hard
2017-7393,Canberra,Hard,32,C,,20170114,17,SL28,1,,Jan-Lennard Struff,R,193,GER,26.724,64,758,HB29,,,Andrew Harris,R,183,AUS,22.858,1123,8,6-1 3-6 6-4,3,R16,95,6,8,83,53,38,16,13,7,9,3,5,76,55,39,7,13,6,10,TennisMyLife,2017_challenger.csv,2017,2026-08-23T06:37:21.010456+00:00,142,239df7c1798743d4c027b4b7fc5a399d,NEW_MATCH,0,,jan lennard struff,andrew harris,canberra,r16,hard
2017-7393,Canberra,Hard,32,C,,20170114,18,G940,,,Sam Groth,R,193,AUS,29.24,171,340,MI43,2,,Gerald Melzer,L,188,AUT,26.508,84,658,4-6 6-4 7-6(2),3,R16,131,11,10,92,48,40,26,16,2,4,11,4,100,66,48,20,16,3,5,TennisMyLife,2017_challenger.csv,2017,2026-08-23T06:37:21.010456+00:00,143,094bbcc8e1112278abe6e043e4d272a7,NEW_MATCH,0,,sam groth,gerald melzer,canberra,r16,hard
2017-7393,Canberra,Hard,32,C,,20170114,19,SU55,,,Denis Shapovalov,L,185,CAN,17.752,247,209,H996,3,,Pierre-Hugues Herbert,R,188,FRA,25.829,76,698,3-6 6-4 6-4,3,R16,103,5,2,73,44,34,21,14,0,1,4,5,93,59,46,16,15,4,6,TennisMyLife,2017_challenger.csv,2017,2026-08-23T06:37:21.010456+00:00,144,440fcec7515ca908f7243b4d5f69d131,NEW_MATCH,0,,denis shapovalov,pierre hugues herbert,canberra,r16,hard
2017-7393,Canberra,Hard,32,C,,20170114,20,F444,,,Alejandro Falla,L,185,COL,33.169,304,160,O376,4,,Renzo Olivo,R,178,ARG,24.835,78,690,6-1 6-7(4) 7-6(3),3,R16,140,3,1,102,63,40,23,15,3,8,3,13,112,60,39,21,16,6,14,TennisMyLife,2017_challenger.csv,2017,2026-08-23T06:37:21.010456+00:00,145,2c284ce9bf9b1e93d3d9414052a37917,NEW_MATCH,0,,alejandro falla,renzo olivo,canberra,r16,hard
2017-7393,Canberra,Hard,32,C,,20170114,21,K776,5,,Konstantin Kravchuk,R,191,RUS,31.89,88,633,V832,,,Aleksandar Vukic,R,188,AUS,20.775,762,26,6-4 7-6(1),3,R16,109,9,3,84,55,43,14,11,5,5,8,5,79,53,36,13,11,4,5,TennisMyLife,2017_challenger.csv,2017,2026-08-23T06:37:21.010456+00:00,146,50b7b05d8395ba53344fb0ca6d033ffd,NEW_MATCH,0,,konstantin kravchuk,aleksandar vukic,canberra,r16,hard
2017-7393,Canberra,Hard,32,C,,20170114,22,D632,6,,Steve Darcis,R,175,BEL,32.841,80,678,PB37,,,Hans Podlipnik-Castillo,R,183,CHI,29.016,476,82,6-2 6-4,3,R16,70,3,0,45,33,28,8,9,0,0,3,3,67,34,26,13,9,8,11,TennisMyLife,2017_challenger.csv,2017,2026-08-23T06:37:21.010456+00:00,147,a4d526ecc99715a22c69c9093668bca9,NEW_MATCH,0,,steve darcis,hans podlipnik castillo,canberra,r16,hard
2017-7393,Canberra,Hard,32,C,,20170114,23,B884,7,,Carlos Berlocq,R,183,ARG,33.947,95,617,HB64,,,Quentin Halys,R,191,FRA,20.219,154,389,7-6(6) 6-7(0) 6-4,3,R16,162,5,6,99,55,42,21,17,1,5,15,12,128,77,54,22,17,12,17,TennisMyLife,2017_challenger.csv,2017,2026-08-23T06:37:21.010456+00:00,148,df81c94d8ea422e794cdd53ee6ef538b,NEW_MATCH,0,,carlos berlocq,quentin halys,canberra,r16,hard
2017-7393,Canberra,Hard,32,C,,20170114,24,SC56,8,,Dudi Sela,R,175,ISR,31.781,87,651,MJ71,,,Mats Moraing,L,198,GER,24.569,456,87,6-3 6-2,3,R16,59,0,3,67,49,34,7,9,8,10,2,2,43,25,15,5,8,6,11,TennisMyLife,2017_challenger.csv,2017,2026-08-23T06:37:21.010456+00:00,149,e9af35efa72322955f1ec4f2e3b59a6e,NEW_MATCH,0,,dudi sela,mats moraing,canberra,r16,hard
2017-7393,Canberra,Hard,32,C,,20170114,25,SL28,1,,Jan-Lennard Struff,R,193,GER,26.724,64,758,K776,5,,Konstantin Kravchuk,R,191,RUS,31.89,88,633,6-4 6-7(6) 6-3,3,QF,121,13,3,85,49,42,27,16,0,0,10,1,98,69,44,22,15,2,4,TennisMyLife,2017_challenger.csv,2017,2026-08-23T06:37:21.010456+00:00,150,c736437c48517c0ecc9a2bfb31bb9504,NEW_MATCH,0,,jan lennard struff,konstantin kravchuk,canberra,qf,hard
2017-7393,Canberra,Hard,32,C,,20170114,26,D632,6,,Steve Darcis,R,175,BEL,32.841,80,678,SU55,,,Denis Shapovalov,L,185,CAN,17.752,247,209,6-0 7-6(4),3,QF,79,0,2,62,36,27,17,9,1,1,6,7,63,32,22,15,9,5,8,TennisMyLife,2017_challenger.csv,2017,2026-08-23T06:37:21.010456+00:00,151,f2f4e857ba8b4134058f2acec251d7dc,NEW_MATCH,0,,steve darcis,denis shapovalov,canberra,qf,hard
2017-7393,Canberra,Hard,32,C,,20170114,27,F444,,,Alejandro Falla,L,185,COL,33.169,304,160,B884,7,,Carlos Berlocq,R,183,ARG,33.947,95,617,6-2 7-5,3,QF,114,0,2,91,56,37,18,10,11,12,0,2,65,39,23,11,10,3,7,TennisMyLife,2017_challenger.csv,2017,2026-08-23T06:37:21.010456+00:00,152,1c31a24ec756d6ad8cfd83bffe883636,NEW_MATCH,0,,alejandro falla,carlos berlocq,canberra,qf,hard
2017-7393,Canberra,Hard,32,C,,20170114,28,SC56,8,,Dudi Sela,R,175,ISR,31.781,87,651,G940,,,Sam Groth,R,193,AUS,29.24,171,340,7-6(5) 6-2,3,QF,81,4,1,64,36,29,19,10,3,3,5,7,69,42,33,10,10,3,5,TennisMyLife,2017_challenger.csv,2017,2026-08-23T06:37:21.010456+00:00,153,115782b9daf4d0e658821d62e511cd44,NEW_MATCH,0,,dudi sela,sam groth,canberra,qf,hard
2017-7393,Canberra,Hard,32,C,,20170114,29,SL28,1,,Jan-Lennard Struff,R,193,GER,26.724,64,758,D632,6,,Steve Darcis,R,175,BEL,32.841,80,678,7-6(5) 6-3,3,SF,82,14,2,66,35,32,17,11,2,3,3,3,62,34,27,16,10,3,5,TennisMyLife,2017_challenger.csv,2017,2026-08-23T06:37:21.010456+00:00,154,b45536bf11c9399859536d3e6468f991,NEW_MATCH,0,,jan lennard struff,steve darcis,canberra,sf,hard
2017-7393,Canberra,Hard,32,C,,20170114,30,SC56,8,,Dudi Sela,R,175,ISR,31.781,87,651,F444,,,Alejandro Falla,L,185,COL,33.169,304,160,6-4 2-6 6-1,3,SF,98,3,4,74,52,38,8,13,4,7,3,3,90,62,37,15,12,13,17,TennisMyLife,2017_challenger.csv,2017,2026-08-23T06:37:21.010456+00:00,155,def14dc0859433af6b0c71b095bfe57d,NEW_MATCH,0,,dudi sela,alejandro falla,canberra,sf,hard
2017-7393,Canberra,Hard,32,C,,20170114,31,SC56,8,,Dudi Sela,R,175,ISR,31.781,87,651,SL28,1,,Jan-Lennard Struff,R,193,GER,26.724,64,758,3-6 6-4 6-3,3,F,108,0,5,95,53,34,18,14,8,13,11,6,79,37,31,13,14,3,9,TennisMyLife,2017_challenger.csv,2017,2026-08-23T06:37:21.010456+00:00,156,452a3ccc1335ada964a8cff977fd4d56,NEW_MATCH,0,,dudi sela,jan lennard struff,canberra,f,hard
2017-7652,Koblenz,Hard,32,C,,20170122,1,R685,1,,Lukas Rosol,R,193,CZE,31.499,118,493,DB63,,,Laslo Djere,R,188,SRB,21.643,185,309,4-6 6-2 6-4,3,R32,106,3,0,74,53,43,8,14,1,3,8,4,86,49,33,20,14,4,8,TennisMyLife,2017_challenger.csv,2017,2026-08-23T06:37:21.010456+00:00,157,3287ba43b63c496027d2dc234acfe6f7,NEW_MATCH,0,,lukas rosol,laslo djere,koblenz,r32,hard
2017-7652,Koblenz,Hard,32,C,,20170122,2,A887,,,Guido Andreozzi,R,183,ARG,25.467,116,510,BF27,,,Adrien Bossel,,,SUI,30.07,488,78,W/O,3,R32,,,,,,,,,,,,,,,,,,,,TennisMyLife,2017_challenger.csv,2017,2026-08-23T06:37:21.010456+00:00,158,a757cb3af5ed69037bf964a6e59508f6,NEW_MATCH,0,,guido andreozzi,adrien bossel,koblenz,r32,hard
2017-7652,Koblenz,Hard,32,C,,20170122,3,G983,4,,Alessandro Giannessi,L,185,ITA,26.65,123,479,SF76,,,Franko Skugor,R,196,CRO,29.342,221,238,6-4 7-6(5),3,R32,115,5,4,81,50,36,17,11,7,8,4,2,77,52,36,13,11,4,6,TennisMyLife,2017_challenger.csv,2017,2026-08-23T06:37:21.010456+00:00,159,e9b2fed43ceee27b8433a4f121248690,NEW_MATCH,0,,alessandro giannessi,franko skugor,koblenz,r32,hard
2017-7652,Koblenz,Hard,32,C,,20170122,4,P701,,,Michal Przysiezny,R,185,POL,32.934,427,96,CA99,5,,Marius Copil,R,191,ROU,26.267,127,472,6-4 6-3,3,R32,70,6,2,52,34,29,10,10,1,2,6,1,45,25,18,10,9,0,3,TennisMyLife,2017_challenger.csv,2017,2026-08-23T06:37:21.010456+00:00,160,a1a71178b41346f7dd02c8b1eef89a07,NEW_MATCH,0,,michal przysiezny,marius copil,koblenz,r32,hard
2017-7652,Koblenz,Hard,32,C,,20170122,5,G681,6,,Teymuraz Gabashvili,R,185,GEO,31.669,168,344,HG94,,,Benjamin Hassan,R,183,LBN,21.966,1302,4,4-6 6-3 6-1,3,R32,120,4,1,86,58,40,13,13,3,5,4,5,96,44,30,24,13,7,12,TennisMyLife,2017_challenger.csv,2017,2026-08-23T06:37:21.010456+00:00,161,561c549445c614c749fb96be7443d50f,NEW_MATCH,0,,teymuraz gabashvili,benjamin hassan,koblenz,r32,hard
2017-7652,Koblenz,Hard,32,C,,20170122,6,BE54,,,Ruben Bemelmans,L,183,BEL,29.024,159,365,TA29,7,,Marco Trungelliti,R,178,ARG,26.976,147,405,6-4 6-2,3,R32,65,2,0,53,39,30,9,9,1,1,1,2,56,30,18,12,9,4,7,TennisMyLife,2017_challenger.csv,2017,2026-08-23T06:37:21.010456+00:00,162,2f2d6ceb81e2f0ebf0762cc534bcacd1,NEW_MATCH,0,,ruben bemelmans,marco trungelliti,koblenz,r32,hard
2017-7652,Koblenz,Hard,32,C,,20170122,7,SK94,,,Cedrik-Marcel Stebe,L,180,GER,26.289,446,90,Z189,8,,Grega Zemlja,R,183,SLO,30.316,150,396,6-2 7-5,3,R32,79,2,3,61,47,39,6,10,2,2,3,4,73,37,27,14,10,8,11,TennisMyLife,2017_challenger.csv,2017,2026-08-23T06:37:21.010456+00:00,163,113a4ff783eabc1d064ff653ea6ceb9a,NEW_MATCH,0,,cedrik marcel stebe,grega zemlja,koblenz,r32,hard
2017-7652,Koblenz,Hard,32,C,,20170122,8,A853,,,Marcelo Arevalo,R,191,ESA,26.267,187,306,G806,,,Andrey Golubev,R,180,KAZ,29.506,237,222,6-0 6-3,3,R32,54,4,1,46,31,22,8,8,0,1,1,3,44,28,14,5,7,1,6,TennisMyLife,2017_challenger.csv,2017,2026-08-23T06:37:21.010456+00:00,164,ebbf700b7ed32477f288e393479329df,NEW_MATCH,0,,marcelo arevalo,andrey golubev,koblenz,r32,hard
2017-7652,Koblenz,Hard,32,C,,20170122,9,BK24,,,Gregoire Barrere,R,183,FRA,22.932,246,212,GB53,,,Federico Gaio,R,178,ITA,24.884,174,329,6-4 2-6 6-2,3,R32,109,5,1,74,49,39,9,13,2,4,6,8,99,55,35,23,13,10,13,TennisMyLife,2017_challenger.csv,2017,2026-08-23T06:37:21.010456+00:00,165,43c1857c56bc4ad548b627623a3c9267,NEW_MATCH,0,,gregoire barrere,federico gaio,koblenz,r32,hard
2017-7652,Koblenz,Hard,32,C,,20170122,10,BC72,,,Daniel Brands,R,196,GER,29.52,179,320,CH12,,,Jan Choinski,R,196,GBR,20.619,609,50,6-3 7-5,3,R32,71,7,1,61,40,31,13,10,5,5,3,1,63,43,25,11,11,3,6,TennisMyLife,2017_challenger.csv,2017,2026-08-23T06:37:21.010456+00:00,166,66a01fa93220bad87ccdb1a3a965fb54,NEW_MATCH,0,,daniel brands,jan choinski,koblenz,r32,hard
2017-7652,Koblenz,Hard,32,C,,20170122,11,D750,,,Kenny De Schepper,L,203,FRA,29.654,154,380,HA28,,,Filip Horansky,R,191,SVK,24.041,424,97,7-5 7-5,3,R32,85,6,4,69,51,35,6,12,2,5,5,2,70,54,32,6,12,1,6,TennisMyLife,2017_challenger.csv,2017,2026-08-23T06:37:21.010456+00:00,167,bb852fe334cd6486fe2f102fd488da77,NEW_MATCH,0,,kenny de schepper,filip horansky,koblenz,r32,hard
2017-7652,Koblenz,Hard,32,C,,20170122,12,J400,,,Jeremy Jahn,R,178,GER,26.801,213,262,B0C5,,,Florian Broska,R,175,GER,19.058,1545,2,6-1 6-3,3,R32,53,6,0,43,28,23,10,8,0,0,0,2,50,28,17,10,8,2,6,TennisMyLife,2017_challenger.csv,2017,2026-08-23T06:37:21.010456+00:00,168,3e56a0cb61e3535a69b2ef50cca571d1,NEW_MATCH,0,,jeremy jahn,florian broska,koblenz,r32,hard
2017-7652,Koblenz,Hard,32,C,,20170122,13,KB05,,,Filip Krajinovic,R,185,SRB,24.903,235,223,U061,,,Adrian Ungur,R,178,ROU,32,316,155,4-6 6-3 6-4,3,R32,111,4,4,83,49,38,17,15,8,11,5,3,82,56,37,15,14,7,11,TennisMyLife,2017_challenger.csv,2017,2026-08-23T06:37:21.010456+00:00,169,037719151c6f99783508085c9298d5ad,NEW_MATCH,0,,filip krajinovic,adrian ungur,koblenz,r32,hard
2017-7652,Koblenz,Hard,32,C,,20170122,14,L908,,,Nils Langer,R,193,GER,26.992,357,128,RA82,,,Yannik Reuter,R,,BEL,25.884,209,264,6-1 6-3,3,R32,66,2,1,44,24,19,12,8,1,2,3,4,50,28,17,6,8,2,7,TennisMyLife,2017_challenger.csv,2017,2026-08-23T06:37:21.010456+00:00,170,e51dff7b62bfc64d6b7efe5062dc600d,NEW_MATCH,0,,nils langer,yannik reuter,koblenz,r32,hard
2017-7652,Koblenz,Hard,32,C,,20170122,15,MG54,,,Yann Marti,R,170,SUI,28.627,332,143,MN13,,,Maximilian Marterer,L,188,GER,21.607,171,335,6-2 7-6(1),3,R32,94,4,1,71,47,33,13,10,6,8,0,0,89,59,33,15,10,12,16,TennisMyLife,2017_challenger.csv,2017,2026-08-23T06:37:21.010456+00:00,171,1b6b9063f4471d92946a881c610f03f0,NEW_MATCH,0,,yann marti,maximilian marterer,koblenz,r32,hard
2017-7652,Koblenz,Hard,32,C,,20170122,16,MN20,,,Daniel Masur,R,183,GER,22.212,232,228,MG08,,,Yannick Mertens,R,185,BEL,29.58,243,216,7-6(4) 6-3,3,R32,85,8,3,77,54,38,9,11,7,10,5,4,68,44,30,9,10,3,7,TennisMyLife,2017_challenger.csv,2017,2026-08-23T06:37:21.010456+00:00,172,e7124b4a6a8344da5e0be030974e314b,NEW_MATCH,0,,daniel masur,yannick mertens,koblenz,r32,hard
2017-7652,Koblenz,Hard,32,C,,20170122,17,KB05,,,Filip Krajinovic,R,185,SRB,24.903,235,223,R685,1,,Lukas Rosol,R,193,CZE,31.499,118,493,7-6(5) 7-5,3,R16,97,8,1,80,51,43,10,12,1,2,4,0,76,55,43,6,12,2,4,TennisMyLife,2017_challenger.csv,2017,2026-08-23T06:37:21.010456+00:00,173,f3fa5a8cbed68fa25d7a0df64f6b0a3d,NEW_MATCH,0,,filip krajinovic,lukas rosol,koblenz,r16,hard
2017-7652,Koblenz,Hard,32,C,,20170122,18,MN20,,,Daniel Masur,R,183,GER,22.212,232,228,A887,,,Guido Andreozzi,R,183,ARG,25.467,116,510,6-1 6-2,3,R16,65,6,1,45,30,25,9,8,0,0,2,5,48,26,19,5,7,2,6,TennisMyLife,2017_challenger.csv,2017,2026-08-23T06:37:21.010456+00:00,174,7ef6d9175edbd84f5a1fb989353c7b44,NEW_MATCH,0,,daniel masur,guido andreozzi,koblenz,r16,hard
2017-7652,Koblenz,Hard,32,C,,20170122,19,L908,,,Nils Langer,R,193,GER,26.992,357,128,G983,4,,Alessandro Giannessi,L,185,ITA,26.65,123,479,6-2 6-0,3,R16,72,4,0,61,41,27,14,7,4,4,1,3,42,22,9,7,7,2,7,TennisMyLife,2017_challenger.csv,2017,2026-08-23T06:37:21.010456+00:00,175,5cad45fade0da6d05ac3591e257e5374,NEW_MATCH,0,,nils langer,alessandro giannessi,koblenz,r16,hard
2017-7652,Koblenz,Hard,32,C,,20170122,20,BC72,,,Daniel Brands,R,196,GER,29.52,179,320,G681,6,,Teymuraz Gabashvili,R,185,GEO,31.669,168,344,6-3 1-6 6-3,3,R16,102,14,4,90,55,38,16,13,8,11,2,2,64,41,29,11,12,0,3,TennisMyLife,2017_challenger.csv,2017,2026-08-23T06:37:21.010456+00:00,176,e639b8c076ba9b6cff83a83ec17f9f19,NEW_MATCH,0,,daniel brands,teymuraz gabashvili,koblenz,r16,hard
2017-7652,Koblenz,Hard,32,C,,20170122,21,BE54,,,Ruben Bemelmans,L,183,BEL,29.024,159,365,BK24,,,Gregoire Barrere,R,183,FRA,22.932,246,212,6-2 6-2,3,R16,50,9,0,38,34,31,1,8,0,0,1,0,64,42,25,6,8,5,9,TennisMyLife,2017_challenger.csv,2017,2026-08-23T06:37:21.010456+00:00,177,337fca06ab9c1f8110c961b33777d5e5,NEW_MATCH,0,,ruben bemelmans,gregoire barrere,koblenz,r16,hard
2017-7652,Koblenz,Hard,32,C,,20170122,22,D750,,,Kenny De Schepper,L,203,FRA,29.654,154,380,MG54,,,Yann Marti,R,170,SUI,28.627,332,143,6-7(9) 6-2 6-4,3,R16,169,7,4,112,77,50,20,15,5,7,5,4,120,80,50,17,15,8,13,TennisMyLife,2017_challenger.csv,2017,2026-08-23T06:37:21.010456+00:00,178,1e04e618cd06875347472c8c4eaee03d,NEW_MATCH,0,,kenny de schepper,yann marti,koblenz,r16,hard
2017-7652,Koblenz,Hard,32,C,,20170122,23,J400,,,Jeremy Jahn,R,178,GER,26.801,213,262,P701,,,Michal Przysiezny,R,185,POL,32.934,427,96,6-4 6-3,3,R16,70,4,1,54,29,21,17,9,5,6,4,2,53,36,24,7,10,4,8,TennisMyLife,2017_challenger.csv,2017,2026-08-23T06:37:21.010456+00:00,179,69bf2f22781972cc68e0e2187c0543ec,NEW_MATCH,0,,jeremy jahn,michal przysiezny,koblenz,r16,hard
2017-7652,Koblenz,Hard,32,C,,20170122,24,SK94,,,Cedrik-Marcel Stebe,L,180,GER,26.289,446,90,A853,,,Marcelo Arevalo,R,191,ESA,26.267,187,306,7-6(1) 7-5,3,R16,106,2,2,77,58,35,12,12,3,6,4,3,78,48,33,10,12,3,7,TennisMyLife,2017_challenger.csv,2017,2026-08-23T06:37:21.010456+00:00,180,6a12cf851849f2405684929a27ef7e62,NEW_MATCH,0,,cedrik marcel stebe,marcelo arevalo,koblenz,r16,hard
2017-7652,Koblenz,Hard,32,C,,20170122,25,BE54,,,Ruben Bemelmans,L,183,BEL,29.024,159,365,D750,,,Kenny De Schepper,L,203,FRA,29.654,154,380,6-4 6-4,3,QF,80,5,1,66,44,31,12,10,1,2,4,3,59,42,27,8,10,1,4,TennisMyLife,2017_challenger.csv,2017,2026-08-23T06:37:21.010456+00:00,181,5f0242b4f9befe492b9fef9b96a8a651,NEW_MATCH,0,,ruben bemelmans,kenny de schepper,koblenz,qf,hard
2017-7652,Koblenz,Hard,32,C,,20170122,26,J400,,,Jeremy Jahn,R,178,GER,26.801,213,262,KB05,,,Filip Krajinovic,R,185,SRB,24.903,235,223,7-6(4) 2-3 RET,3,QF,69,9,1,51,34,31,10,8,0,0,2,1,63,44,33,11,9,2,2,TennisMyLife,2017_challenger.csv,2017,2026-08-23T06:37:21.010456+00:00,182,2bad546c7776637430e3d5a4e85e74d0,NEW_MATCH,0,,jeremy jahn,filip krajinovic,koblenz,qf,hard
2017-7652,Koblenz,Hard,32,C,,20170122,27,L908,,,Nils Langer,R,193,GER,26.992,357,128,BC72,,,Daniel Brands,R,196,GER,29.52,179,320,7-6(0) 6-2,3,QF,80,2,0,68,45,32,17,10,4,4,6,3,66,41,30,11,10,3,5,TennisMyLife,2017_challenger.csv,2017,2026-08-23T06:37:21.010456+00:00,183,80f3779beec6e57c3f0bf65424c8c708,NEW_MATCH,0,,nils langer,daniel brands,koblenz,qf,hard
2017-7652,Koblenz,Hard,32,C,,20170122,28,MN20,,,Daniel Masur,R,183,GER,22.212,232,228,SK94,,,Cedrik-Marcel Stebe,L,180,GER,26.289,446,90,6-4 5-7 6-4,3,QF,151,5,3,101,70,51,16,16,7,9,2,3,125,82,50,24,16,16,19,TennisMyLife,2017_challenger.csv,2017,2026-08-23T06:37:21.010456+00:00,184,89a14454b705144b930eecbb15e1da7b,NEW_MATCH,0,,daniel masur,cedrik marcel stebe,koblenz,qf,hard
2017-7652,Koblenz,Hard,32,C,,20170122,29,BE54,,,Ruben Bemelmans,L,183,BEL,29.024,159,365,J400,,,Jeremy Jahn,R,178,GER,26.801,213,262,6-1 6-1,3,SF,52,7,0,34,27,24,4,7,0,0,1,2,53,32,15,8,7,6,11,TennisMyLife,2017_challenger.csv,2017,2026-08-23T06:37:21.010456+00:00,185,62d78a618d8fc3ab8507c19a4f2e6d31,NEW_MATCH,0,,ruben bemelmans,jeremy jahn,koblenz,sf,hard
2017-7652,Koblenz,Hard,32,C,,20170122,30,L908,,,Nils Langer,R,193,GER,26.992,357,128,MN20,,,Daniel Masur,R,183,GER,22.212,232,228,6-1 6-3,3,SF,71,6,1,44,27,20,13,8,1,1,4,2,80,59,31,11,8,9,13,TennisMyLife,2017_challenger.csv,2017,2026-08-23T06:37:21.010456+00:00,186,55ce592833d632878974438fac419122,NEW_MATCH,0,,nils langer,daniel masur,koblenz,sf,hard
2017-7652,Koblenz,Hard,32,C,,20170122,31,BE54,,,Ruben Bemelmans,L,183,BEL,29.024,159,365,L908,,,Nils Langer,R,193,GER,26.992,357,128,6-4 3-6 7-6(0),3,F,123,13,1,85,63,47,14,15,4,6,2,3,108,76,51,17,16,9,11,TennisMyLife,2017_challenger.csv,2017,2026-08-23T06:37:21.010456+00:00,187,ad9fefcf5b095ac107c272547ea2c52a,NEW_MATCH,0,,ruben bemelmans,nils langer,koblenz,f,hard
